Data Year,Utility Number,Utility Name,State,County
2014,4373,Cornhusker Public Power Dist,NE,Colfax
2014,4373,Cornhusker Public Power Dist,NE,Greeley
2014,4373,Cornhusker Public Power Dist,NE,Nance
2014,4373,Cornhusker Public Power Dist,NE,Platte
2014,4373,Cornhusker Public Power Dist,NE,Wheeler
2014,4375,City of Corning - (IA),IA,Adams
2014,4390,City of Corona - (CA),CA,Riverside
2014,4401,"Cotton Electric Coop, Inc",OK,Caddo
2014,4401,"Cotton Electric Coop, Inc",OK,Carter
2014,4401,"Cotton Electric Coop, Inc",OK,Comanche
2014,4401,"Cotton Electric Coop, Inc",OK,Cotton
2014,4401,"Cotton Electric Coop, Inc",OK,Grady
2014,4401,"Cotton Electric Coop, Inc",OK,Jefferson
2014,4401,"Cotton Electric Coop, Inc",OK,Stephens
2014,4401,"Cotton Electric Coop, Inc",OK,Tillman
2014,4414,City of Coulee Dam - (WA),WA,Douglas
2014,4414,City of Coulee Dam - (WA),WA,Grant
2014,4414,City of Coulee Dam - (WA),WA,Okanogan
2014,4429,City of Covington - (IN),IN,Fountain
2014,4430,"Covington Electric Coop, Inc",AL,Coffee
2014,4430,"Covington Electric Coop, Inc",AL,Covington
2014,4430,"Covington Electric Coop, Inc",AL,Crenshaw
2014,4430,"Covington Electric Coop, Inc",AL,Dale
2014,4430,"Covington Electric Coop, Inc",AL,Escambia
2014,4430,"Covington Electric Coop, Inc",AL,Geneva
2014,4432,Coweta-Fayette El Member Corp,GA,Clayton
2014,4432,Coweta-Fayette El Member Corp,GA,Coweta
2014,4432,Coweta-Fayette El Member Corp,GA,Fayette
2014,4432,Coweta-Fayette El Member Corp,GA,Fulton
2014,4432,Coweta-Fayette El Member Corp,GA,Heard
2014,4432,Coweta-Fayette El Member Corp,GA,Meriwether
2014,4432,Coweta-Fayette El Member Corp,GA,Spalding
2014,4432,Coweta-Fayette El Member Corp,GA,Troup
2014,4433,City of Covington - (GA),GA,Newton
2014,4433,City of Covington - (GA),GA,Walton
2014,4437,City of Covington - (TN),TN,Tipton
2014,4442,PUD No 1 of Cowlitz County,WA,Cowlitz
2014,4459,Cozad Board of Public Works,NE,Dawson
2014,4471,Craig-Botetourt Electric Coop,VA,Alleghany
2014,4471,Craig-Botetourt Electric Coop,VA,Botetourt
2014,4471,Craig-Botetourt Electric Coop,VA,Craig
2014,4471,Craig-Botetourt Electric Coop,VA,Giles
2014,4471,Craig-Botetourt Electric Coop,VA,Montgomery
2014,4471,Craig-Botetourt Electric Coop,VA,Roanoke
2014,4471,Craig-Botetourt Electric Coop,WV,Monroe
2014,4483,City of Crane - (MO),MO,Stone
2014,4486,Town of Crane - (IN),IN,Martin
2014,4508,"Crawfordsville Elec, Lgt & Pwr",IN,Montgomery
2014,4509,Craighead Electric Coop Corp,AR,Craighead
2014,4509,Craighead Electric Coop Corp,AR,Crittenden
2014,4509,Craighead Electric Coop Corp,AR,Greene
2014,4509,Craighead Electric Coop Corp,AR,Independence
2014,4509,Craighead Electric Coop Corp,AR,Lawrence
2014,4509,Craighead Electric Coop Corp,AR,Poinsett
2014,4509,Craighead Electric Coop Corp,AR,Randolph
2014,4509,Craighead Electric Coop Corp,AR,Sharp
2014,4524,"Crawford Electric Coop, Inc",MO,Crawford
2014,4524,"Crawford Electric Coop, Inc",MO,Dent
2014,4524,"Crawford Electric Coop, Inc",MO,Franklin
2014,4524,"Crawford Electric Coop, Inc",MO,Gasconade
2014,4524,"Crawford Electric Coop, Inc",MO,Jefferson
2014,4524,"Crawford Electric Coop, Inc",MO,Phelps
2014,4524,"Crawford Electric Coop, Inc",MO,Washington
2014,4527,City of Crete,NE,Saline
2014,4538,Crisp County Power Comm,GA,Crisp
2014,4538,Crisp County Power Comm,GA,Dooly
2014,4538,Crisp County Power Comm,GA,Turner
2014,4538,Crisp County Power Comm,GA,Wilcox
2014,4538,Crisp County Power Comm,GA,Worth
2014,4562,City of Croswell - (MI),MI,Sanilac
2014,4577,Crow Wing Cooperative Power & Light Comp,MN,Cass
2014,4577,Crow Wing Cooperative Power & Light Comp,MN,Crow Wing
2014,4577,Crow Wing Cooperative Power & Light Comp,MN,Morrison
2014,4577,Crow Wing Cooperative Power & Light Comp,MN,Todd
2014,4604,City of Crystal Falls,MI,Iron
2014,4607,City of Cuba City,WI,Grant
2014,4607,City of Cuba City,WI,Lafayette
2014,4608,City of Cuba - (MO),MO,Crawford
2014,4610,City of Cuero - (TX),TX,DeWitt
2014,4617,Cullman Power Board,AL,Cullman
2014,4618,"Cullman Electric Coop, Inc",AL,Cullman
2014,4618,"Cullman Electric Coop, Inc",AL,Lawrence
2014,4618,"Cullman Electric Coop, Inc",AL,Morgan
2014,4618,"Cullman Electric Coop, Inc",AL,Winston
2014,4619,Town of Culpeper- (VA),VA,Culpeper
2014,4622,"Cumberland Valley Electric, Inc.",KY,Bell
2014,4622,"Cumberland Valley Electric, Inc.",KY,Clay
2014,4622,"Cumberland Valley Electric, Inc.",KY,Harlan
2014,4622,"Cumberland Valley Electric, Inc.",KY,Knox
2014,4622,"Cumberland Valley Electric, Inc.",KY,Laurel
2014,4622,"Cumberland Valley Electric, Inc.",KY,Leslie
2014,4622,"Cumberland Valley Electric, Inc.",KY,Letcher
2014,4622,"Cumberland Valley Electric, Inc.",KY,McCreary
2014,4622,"Cumberland Valley Electric, Inc.",KY,Whitley
2014,4622,"Cumberland Valley Electric, Inc.",TN,Campbell
2014,4622,"Cumberland Valley Electric, Inc.",TN,Claiborne
2014,4624,Cumberland Elec Member Corp,TN,Cheatham
2014,4624,Cumberland Elec Member Corp,TN,Dickson
2014,4624,Cumberland Elec Member Corp,TN,Montgomery
2014,4624,Cumberland Elec Member Corp,TN,Robertson
2014,4624,Cumberland Elec Member Corp,TN,Stewart
2014,4624,Cumberland Elec Member Corp,TN,Sumner
2014,4627,City of Cumberland - (WI),WI,Barron
2014,4632,Cuming County Public Pwr Dist,NE,Burt
2014,4632,Cuming County Public Pwr Dist,NE,Colfax
2014,4632,Cuming County Public Pwr Dist,NE,Cuming
2014,4632,Cuming County Public Pwr Dist,NE,Dodge
2014,4632,Cuming County Public Pwr Dist,NE,Stanton
2014,4632,Cuming County Public Pwr Dist,NE,Thurston
2014,4632,Cuming County Public Pwr Dist,NE,Wayne
2014,4661,City of Curtis - (NE),NE,Frontier
2014,4667,City of Cushing - (OK),OK,Payne
2014,4671,Custer Public Power District,NE,Blaine
2014,4671,Custer Public Power District,NE,Brown
2014,4671,Custer Public Power District,NE,Buffalo
2014,4671,Custer Public Power District,NE,Cherry
2014,4671,Custer Public Power District,NE,Custer
2014,4671,Custer Public Power District,NE,Dawson
2014,4671,Custer Public Power District,NE,Garfield
2014,4671,Custer Public Power District,NE,Grant
2014,4671,Custer Public Power District,NE,Hooker
2014,4671,Custer Public Power District,NE,Lincoln
2014,4671,Custer Public Power District,NE,Logan
2014,4671,Custer Public Power District,NE,Loup
2014,4671,Custer Public Power District,NE,McPherson
2014,4671,Custer Public Power District,NE,Sherman
2014,4671,Custer Public Power District,NE,Thomas
2014,4671,Custer Public Power District,NE,Valley
2014,4675,Cuivre River Electric Coop Inc,MO,Lincoln
2014,4675,Cuivre River Electric Coop Inc,MO,Montgomery
2014,4675,Cuivre River Electric Coop Inc,MO,Pike
2014,4675,Cuivre River Electric Coop Inc,MO,St Charles
2014,4675,Cuivre River Electric Coop Inc,MO,Warren
2014,4683,City of Cuyahoga Falls - (OH),OH,Summit
2014,4685,Village of Cygnet - (OH),OH,Wood
2014,4704,"DS&O Electric Cooperative, Inc.",KS,Cloud
2014,4704,"DS&O Electric Cooperative, Inc.",KS,Dickinson
2014,4704,"DS&O Electric Cooperative, Inc.",KS,Ellsworth
2014,4704,"DS&O Electric Cooperative, Inc.",KS,Geary
2014,4704,"DS&O Electric Cooperative, Inc.",KS,Marion
2014,4704,"DS&O Electric Cooperative, Inc.",KS,McPherson
2014,4704,"DS&O Electric Cooperative, Inc.",KS,Morris
2014,4704,"DS&O Electric Cooperative, Inc.",KS,Ottawa
2014,4704,"DS&O Electric Cooperative, Inc.",KS,Rice
2014,4704,"DS&O Electric Cooperative, Inc.",KS,Saline
2014,4715,Dahlberg Light & Power Co,WI,Bayfield
2014,4715,Dahlberg Light & Power Co,WI,Douglas
2014,4715,Dahlberg Light & Power Co,WI,Washburn
2014,4717,Dakota Valley Elec Coop Inc,ND,Dickey
2014,4717,Dakota Valley Elec Coop Inc,ND,LaMoure
2014,4717,Dakota Valley Elec Coop Inc,ND,Logan
2014,4717,Dakota Valley Elec Coop Inc,ND,McIntosh
2014,4717,Dakota Valley Elec Coop Inc,ND,Ransom
2014,4717,Dakota Valley Elec Coop Inc,ND,Richland
2014,4717,Dakota Valley Elec Coop Inc,ND,Sargent
2014,4717,Dakota Valley Elec Coop Inc,ND,Stutsman
2014,4720,Dakota Energy Coop Inc,SD,Beadle
2014,4720,Dakota Energy Coop Inc,SD,Buffalo
2014,4720,Dakota Energy Coop Inc,SD,Faulk
2014,4720,Dakota Energy Coop Inc,SD,Hand
2014,4720,Dakota Energy Coop Inc,SD,Hyde
2014,4720,Dakota Energy Coop Inc,SD,Jerauld
2014,4720,Dakota Energy Coop Inc,SD,Kingsbury
2014,4720,Dakota Energy Coop Inc,SD,Miner
2014,4720,Dakota Energy Coop Inc,SD,Sanborn
2014,4720,Dakota Energy Coop Inc,SD,Spink
2014,4720,Dakota Energy Coop Inc,SD,Sully
2014,4725,City of Custar,OH,Wood
2014,4739,Town of Dallas - (NC),NC,Gaston
2014,4743,"Consumers Power, Inc",OR,Benton
2014,4743,"Consumers Power, Inc",OR,Lane
2014,4743,"Consumers Power, Inc",OR,Lincoln
2014,4743,"Consumers Power, Inc",OR,Linn
2014,4743,"Consumers Power, Inc",OR,Marion
2014,4743,"Consumers Power, Inc",OR,Polk
2014,4744,Dalton Utilities,GA,Whitfield
2014,4791,City of Danville - (IA),IA,Des Moines
2014,4791,City of Danville - (IA),IA,Henry
2014,4792,Village of Daggett - (MI),MI,Menominee
2014,4794,City of Danville - (VA),VA,Halifax
2014,4794,City of Danville - (VA),VA,Henry
2014,4794,City of Danville - (VA),VA,Patrick
2014,4794,City of Danville - (VA),VA,Pittsylvania
2014,4796,"Darke Rural Electric Coop, Inc",OH,Darke
2014,4796,"Darke Rural Electric Coop, Inc",OH,Mercer
2014,4796,"Darke Rural Electric Coop, Inc",OH,Preble
2014,4799,Darlington Light & Power Co,IN,Montgomery
2014,4836,City of David City,NE,Butler
2014,4848,Daviess Martin County R E M C,IN,Daviess
2014,4848,Daviess Martin County R E M C,IN,Greene
2014,4848,Daviess Martin County R E M C,IN,Lawrence
2014,4848,Daviess Martin County R E M C,IN,Martin
2014,4911,Dawson Power District,NE,Buffalo
2014,4911,Dawson Power District,NE,Dawson
2014,4911,Dawson Power District,NE,Frontier
2014,4911,Dawson Power District,NE,Gosper
2014,4911,Dawson Power District,NE,Lincoln
2014,4914,Village of Davenport - (NE),NE,Thayer
2014,4919,City of Dayton - (IA),IA,Webster
2014,4920,City of Dayton - (TN),TN,Bledsoe
2014,4920,City of Dayton - (TN),TN,Rhea
2014,4922,Dayton Power & Light Co,OH,Auglaize
2014,4922,Dayton Power & Light Co,OH,Brown
2014,4922,Dayton Power & Light Co,OH,Butler
2014,4922,Dayton Power & Light Co,OH,Champaign
2014,4922,Dayton Power & Light Co,OH,Clark
2014,4922,Dayton Power & Light Co,OH,Clinton
2014,4922,Dayton Power & Light Co,OH,Darke
2014,4922,Dayton Power & Light Co,OH,Delaware
2014,4922,Dayton Power & Light Co,OH,Fayette
2014,4922,Dayton Power & Light Co,OH,Greene
2014,4922,Dayton Power & Light Co,OH,Hardin
2014,4922,Dayton Power & Light Co,OH,Highland
2014,4922,Dayton Power & Light Co,OH,Logan
2014,4922,Dayton Power & Light Co,OH,Madison
2014,4922,Dayton Power & Light Co,OH,Mercer
2014,4922,Dayton Power & Light Co,OH,Miami
2014,4922,Dayton Power & Light Co,OH,Montgomery
2014,4922,Dayton Power & Light Co,OH,Pickaway
2014,4922,Dayton Power & Light Co,OH,Preble
2014,4922,Dayton Power & Light Co,OH,Ross
2014,4922,Dayton Power & Light Co,OH,Shelby
2014,4922,Dayton Power & Light Co,OH,Union
2014,4922,Dayton Power & Light Co,OH,Van Wert
2014,4922,Dayton Power & Light Co,OH,Warren
2014,4934,Village of De Witt - (NE),NE,Gage
2014,4934,Village of De Witt - (NE),NE,Saline
2014,4939,"Deaf Smith Electric Coop, Inc",TX,Castro
2014,4939,"Deaf Smith Electric Coop, Inc",TX,Deaf Smith
2014,4939,"Deaf Smith Electric Coop, Inc",TX,Oldham
2014,4939,"Deaf Smith Electric Coop, Inc",TX,Parmer
2014,4958,Decatur Utilities,AL,Morgan
2014,4959,Aniak Light & Power Co Inc,AK,Bethel
2014,4960,Decatur County Rural E M C,IN,Bartholomew
2014,4960,Decatur County Rural E M C,IN,Decatur
2014,4960,Decatur County Rural E M C,IN,Franklin
2014,4960,Decatur County Rural E M C,IN,Jennings
2014,4960,Decatur County Rural E M C,IN,Ripley
2014,4960,Decatur County Rural E M C,IN,Rush
2014,4961,Village of Decatur - (NE),NE,Burt
2014,4975,Deep East Texas Elec Coop Inc,TX,Jasper
2014,4975,Deep East Texas Elec Coop Inc,TX,Nacogdoches
2014,4975,Deep East Texas Elec Coop Inc,TX,Newton
2014,4975,Deep East Texas Elec Coop Inc,TX,Panola
2014,4975,Deep East Texas Elec Coop Inc,TX,Rusk
2014,4975,Deep East Texas Elec Coop Inc,TX,Sabine
2014,4975,Deep East Texas Elec Coop Inc,TX,San Augustine
2014,4975,Deep East Texas Elec Coop Inc,TX,Shelby
2014,4981,City of Deaver - (WY),WY,Big Horn
2014,5015,Delano Municipal Utilities,MN,Wright
2014,5021,Delaware County Elec Coop Inc,NY,Chenango
2014,5021,Delaware County Elec Coop Inc,NY,Delaware
2014,5021,Delaware County Elec Coop Inc,NY,Otsego
2014,5021,Delaware County Elec Coop Inc,NY,Schoharie
2014,5027,Delmarva Power,DE,Kent
2014,5027,Delmarva Power,DE,New Castle
2014,5027,Delmarva Power,DE,Sussex
2014,5027,Delmarva Power,MD,Caroline
2014,5027,Delmarva Power,MD,Cecil
2014,5027,Delmarva Power,MD,Dorchester
2014,5027,Delmarva Power,MD,Harford
2014,5027,Delmarva Power,MD,Kent
2014,5027,Delmarva Power,MD,Queen Annes
2014,5027,Delmarva Power,MD,Somerset
2014,5027,Delmarva Power,MD,Talbot
2014,5027,Delmarva Power,MD,Wicomico
2014,5027,Delmarva Power,MD,Worcester
2014,5036,City of Delta - (CO),CO,Delta
2014,5056,City of Denison - (IA),IA,Crawford
2014,5063,City of Denton - (TX),TX,Denton
2014,5070,Delaware Electric Cooperative,DE,Kent
2014,5070,Delaware Electric Cooperative,DE,Sussex
2014,5071,Town of Dunreith - (IN),IN,Henry
2014,5076,City of Denver - (IA),IA,Bremer
2014,5078,"Denton County Elec Coop, Inc",TX,Collin
2014,5078,"Denton County Elec Coop, Inc",TX,Cooke
2014,5078,"Denton County Elec Coop, Inc",TX,Denton
2014,5078,"Denton County Elec Coop, Inc",TX,Grayson
2014,5078,"Denton County Elec Coop, Inc",TX,Tarrant
2014,5078,"Denton County Elec Coop, Inc",TX,Wise
2014,5086,Delta Montrose Electric Assn,CO,Delta
2014,5086,Delta Montrose Electric Assn,CO,Gunnison
2014,5086,Delta Montrose Electric Assn,CO,Montrose
2014,5086,Delta Montrose Electric Assn,CO,Ouray
2014,5096,Village of Deshler - (OH),OH,Henry
2014,5096,Village of Deshler - (OH),OH,Wood
2014,5097,City of Deshler - (NE),NE,Thayer
2014,5107,City of Detroit - (MI),MI,Wayne
2014,5109,DTE Electric Company,MI,Bay
2014,5109,DTE Electric Company,MI,Genesee
2014,5109,DTE Electric Company,MI,Gratiot
2014,5109,DTE Electric Company,MI,Huron
2014,5109,DTE Electric Company,MI,Ingham
2014,5109,DTE Electric Company,MI,Lapeer
2014,5109,DTE Electric Company,MI,Lenawee
2014,5109,DTE Electric Company,MI,Livingston
2014,5109,DTE Electric Company,MI,Macomb
2014,5109,DTE Electric Company,MI,Monroe
2014,5109,DTE Electric Company,MI,Oakland
2014,5109,DTE Electric Company,MI,Saginaw
2014,5109,DTE Electric Company,MI,Sanilac
2014,5109,DTE Electric Company,MI,Shiawassee
2014,5109,DTE Electric Company,MI,St Clair
2014,5109,DTE Electric Company,MI,Tuscola
2014,5109,DTE Electric Company,MI,Washtenaw
2014,5109,DTE Electric Company,MI,Wayne
2014,5111,City of Detroit Lakes - (MN),MN,Becker
2014,5148,City of Dickson,TN,Cheatham
2014,5148,City of Dickson,TN,Dickson
2014,5148,City of Dickson,TN,Hickman
2014,5148,City of Dickson,TN,Houston
2014,5148,City of Dickson,TN,Montgomery
2014,5154,City of Dighton - (KS),KS,Lane
2014,5155,City of Dike,IA,Grundy
2014,5175,Dixie Electric Power Assn,MS,Clarke
2014,5175,Dixie Electric Power Assn,MS,Covington
2014,5175,Dixie Electric Power Assn,MS,Forrest
2014,5175,Dixie Electric Power Assn,MS,Jasper
2014,5175,Dixie Electric Power Assn,MS,Jones
2014,5175,Dixie Electric Power Assn,MS,Perry
2014,5175,Dixie Electric Power Assn,MS,Wayne
2014,5202,Dixie Electric Membership Corp,LA,Ascension
2014,5202,Dixie Electric Membership Corp,LA,East Baton Rouge
2014,5202,Dixie Electric Membership Corp,LA,East Feliciana
2014,5202,Dixie Electric Membership Corp,LA,Livingston
2014,5202,Dixie Electric Membership Corp,LA,St  Helena
2014,5202,Dixie Electric Membership Corp,LA,Tangipahoa
2014,5202,Dixie Electric Membership Corp,LA,West Feliciana
2014,5204,Dixie Electric Coop,AL,Barbour
2014,5204,Dixie Electric Coop,AL,Bullock
2014,5204,Dixie Electric Coop,AL,Lee
2014,5204,Dixie Electric Coop,AL,Lowndes
2014,5204,Dixie Electric Coop,AL,Macon
2014,5204,Dixie Electric Coop,AL,Montgomery
2014,5204,Dixie Electric Coop,AL,Pike
2014,5204,Dixie Electric Coop,AL,Tallapoosa
2014,5236,City of Doerun - (GA),GA,Colquitt
2014,5309,City of Dothan - (AL),AL,Dale
2014,5309,City of Dothan - (AL),AL,Houston
2014,5325,City of Douglas,GA,Coffee
2014,5326,PUD No 1 of Douglas County,WA,Douglas
2014,5327,Douglas Electric Coop - (OR),OR,Coos
2014,5327,Douglas Electric Coop - (OR),OR,Douglas
2014,5327,Douglas Electric Coop - (OR),OR,Lane
2014,5328,"Douglas Electric Coop, Inc",SD,Aurora
2014,5328,"Douglas Electric Coop, Inc",SD,Charles Mix
2014,5328,"Douglas Electric Coop, Inc",SD,Davison
2014,5328,"Douglas Electric Coop, Inc",SD,Douglas
2014,5328,"Douglas Electric Coop, Inc",SD,Hutchinson
2014,5334,"Doniphan Elec Coop Assn, Inc",KS,Atchison
2014,5334,"Doniphan Elec Coop Assn, Inc",KS,Brown
2014,5334,"Doniphan Elec Coop Assn, Inc",KS,Doniphan
2014,5335,City of Dover - (DE),DE,Kent
2014,5336,City of Dover - (OH),OH,Tuscarawas
2014,5343,City of Dowagiac,MI,Cass
2014,5350,Village of Dorchester - (NE),NE,Saline
2014,5354,City of Drain - (OR),OR,Douglas
2014,5372,Town of Drexel - (NC),NC,Burke
2014,5392,Dublin Municipal Electric Util,IN,Wayne
2014,5394,Dubois Rural Electric Coop Inc,IN,Crawford
2014,5394,Dubois Rural Electric Coop Inc,IN,Dubois
2014,5394,Dubois Rural Electric Coop Inc,IN,Martin
2014,5394,Dubois Rural Electric Coop Inc,IN,Orange
2014,5394,Dubois Rural Electric Coop Inc,IN,Perry
2014,5394,Dubois Rural Electric Coop Inc,IN,Pike
2014,5397,City of Dunnell - (MN),MN,Martin
2014,5399,Duck River Elec Member Corp,TN,Bedford
2014,5399,Duck River Elec Member Corp,TN,Coffee
2014,5399,Duck River Elec Member Corp,TN,Franklin
2014,5399,Duck River Elec Member Corp,TN,Giles
2014,5399,Duck River Elec Member Corp,TN,Grundy
2014,5399,Duck River Elec Member Corp,TN,Lawrence
2014,5399,Duck River Elec Member Corp,TN,Lewis
2014,5399,Duck River Elec Member Corp,TN,Lincoln
2014,5399,Duck River Elec Member Corp,TN,Marion
2014,5399,Duck River Elec Member Corp,TN,Marshall
2014,5399,Duck River Elec Member Corp,TN,Maury
2014,5399,Duck River Elec Member Corp,TN,Moore
2014,5399,Duck River Elec Member Corp,TN,Rutherford
2014,5399,Duck River Elec Member Corp,TN,Williamson
2014,5402,City of Due West - (SC),SC,Abbeville
2014,5416,"Duke Energy Carolinas, LLC",NC,Alamance
2014,5416,"Duke Energy Carolinas, LLC",NC,Alexander
2014,5416,"Duke Energy Carolinas, LLC",NC,Anson
2014,5416,"Duke Energy Carolinas, LLC",NC,Buncombe
2014,5416,"Duke Energy Carolinas, LLC",NC,Burke
2014,5416,"Duke Energy Carolinas, LLC",NC,Cabarrus
2014,5416,"Duke Energy Carolinas, LLC",NC,Caldwell
2014,5416,"Duke Energy Carolinas, LLC",NC,Caswell
2014,5416,"Duke Energy Carolinas, LLC",NC,Catawba
2014,5416,"Duke Energy Carolinas, LLC",NC,Chatham
2014,5416,"Duke Energy Carolinas, LLC",NC,Cherokee
2014,5416,"Duke Energy Carolinas, LLC",NC,Clay
2014,5416,"Duke Energy Carolinas, LLC",NC,Cleveland
2014,5416,"Duke Energy Carolinas, LLC",NC,Davidson
2014,5416,"Duke Energy Carolinas, LLC",NC,Davie
2014,5416,"Duke Energy Carolinas, LLC",NC,Durham
2014,5416,"Duke Energy Carolinas, LLC",NC,Forsyth
2014,5416,"Duke Energy Carolinas, LLC",NC,Gaston
2014,5416,"Duke Energy Carolinas, LLC",NC,Graham
2014,5416,"Duke Energy Carolinas, LLC",NC,Granville
2014,5416,"Duke Energy Carolinas, LLC",NC,Guilford
2014,5416,"Duke Energy Carolinas, LLC",NC,Henderson
2014,5416,"Duke Energy Carolinas, LLC",NC,Iredell
2014,5416,"Duke Energy Carolinas, LLC",NC,Jackson
2014,5416,"Duke Energy Carolinas, LLC",NC,Lincoln
2014,5416,"Duke Energy Carolinas, LLC",NC,Macon
2014,5416,"Duke Energy Carolinas, LLC",NC,McDowell
2014,5416,"Duke Energy Carolinas, LLC",NC,Mecklenburg
2014,5416,"Duke Energy Carolinas, LLC",NC,Orange
2014,5416,"Duke Energy Carolinas, LLC",NC,Person
2014,5416,"Duke Energy Carolinas, LLC",NC,Polk
2014,5416,"Duke Energy Carolinas, LLC",NC,Randolph
2014,5416,"Duke Energy Carolinas, LLC",NC,Rockingham
2014,5416,"Duke Energy Carolinas, LLC",NC,Rowan
2014,5416,"Duke Energy Carolinas, LLC",NC,Rutherford
2014,5416,"Duke Energy Carolinas, LLC",NC,Stanly
2014,5416,"Duke Energy Carolinas, LLC",NC,Stokes
2014,5416,"Duke Energy Carolinas, LLC",NC,Surry
2014,5416,"Duke Energy Carolinas, LLC",NC,Swain
2014,5416,"Duke Energy Carolinas, LLC",NC,Transylvania
2014,5416,"Duke Energy Carolinas, LLC",NC,Union
2014,5416,"Duke Energy Carolinas, LLC",NC,Wake
2014,5416,"Duke Energy Carolinas, LLC",NC,Wilkes
2014,5416,"Duke Energy Carolinas, LLC",NC,Yadkin
2014,5416,"Duke Energy Carolinas, LLC",SC,Abbeville
2014,5416,"Duke Energy Carolinas, LLC",SC,Anderson
2014,5416,"Duke Energy Carolinas, LLC",SC,Cherokee
2014,5416,"Duke Energy Carolinas, LLC",SC,Chester
2014,5416,"Duke Energy Carolinas, LLC",SC,Edgefield
2014,5416,"Duke Energy Carolinas, LLC",SC,Fairfield
2014,5416,"Duke Energy Carolinas, LLC",SC,Greenville
2014,5416,"Duke Energy Carolinas, LLC",SC,Greenwood
2014,5416,"Duke Energy Carolinas, LLC",SC,Kershaw
2014,5416,"Duke Energy Carolinas, LLC",SC,Lancaster
2014,5416,"Duke Energy Carolinas, LLC",SC,Laurens
2014,5416,"Duke Energy Carolinas, LLC",SC,McCormick
2014,5416,"Duke Energy Carolinas, LLC",SC,Newberry
2014,5416,"Duke Energy Carolinas, LLC",SC,Oconee
2014,5416,"Duke Energy Carolinas, LLC",SC,Pickens
2014,5416,"Duke Energy Carolinas, LLC",SC,Saluda
2014,5416,"Duke Energy Carolinas, LLC",SC,Spartanburg
2014,5416,"Duke Energy Carolinas, LLC",SC,Union
2014,5416,"Duke Energy Carolinas, LLC",SC,York
2014,5417,Dunn County Electric Coop,WI,Barron
2014,5417,Dunn County Electric Coop,WI,Chippewa
2014,5417,Dunn County Electric Coop,WI,Dunn
2014,5417,Dunn County Electric Coop,WI,Pepin
2014,5417,Dunn County Electric Coop,WI,Pierce
2014,5417,Dunn County Electric Coop,WI,St Croix
2014,5429,City of Duncan - (OK),OK,Stephens
2014,5438,"Duncan Valley Elec Coop, Inc",AZ,Graham
2014,5438,"Duncan Valley Elec Coop, Inc",AZ,Greenlee
2014,5438,"Duncan Valley Elec Coop, Inc",NM,Grant
2014,5438,"Duncan Valley Elec Coop, Inc",NM,Hidalgo
2014,5442,Borough of Duncannon - (PA),PA,Perry
2014,5479,City of Durant - (MS),MS,Holmes
2014,5480,Town of Danvers,MA,Essex
2014,5487,Duquesne Light Co,PA,Allegheny
2014,5487,Duquesne Light Co,PA,Beaver
2014,5509,City of Dyersburg,TN,Dyer
2014,5518,City of Dysart - (IA),IA,Tama
2014,5529,City of Durant - (IA),IA,Cedar
2014,5529,City of Durant - (IA),IA,Muscatine
2014,5529,City of Durant - (IA),IA,Scott
2014,5531,Enerstar Power Corp,IL,Clark
2014,5531,Enerstar Power Corp,IL,Coles
2014,5531,Enerstar Power Corp,IL,Douglas
2014,5531,Enerstar Power Corp,IL,Edgar
2014,5531,Enerstar Power Corp,IL,Vermilion
2014,5535,Egyptian Electric Coop Assn,IL,Franklin
2014,5535,Egyptian Electric Coop Assn,IL,Jackson
2014,5535,Egyptian Electric Coop Assn,IL,Johnson
2014,5535,Egyptian Electric Coop Assn,IL,Monroe
2014,5535,Egyptian Electric Coop Assn,IL,Perry
2014,5535,Egyptian Electric Coop Assn,IL,Randolph
2014,5535,Egyptian Electric Coop Assn,IL,St Clair
2014,5535,Egyptian Electric Coop Assn,IL,Union
2014,5535,Egyptian Electric Coop Assn,IL,Washington
2014,5535,Egyptian Electric Coop Assn,IL,Williamson
2014,5551,City of Eagle River - (WI),WI,Vilas
2014,5563,City of Earlville - (IA),IA,Delaware
2014,5574,East Central Energy,MN,Aitkin
2014,5574,East Central Energy,MN,Benton
2014,5574,East Central Energy,MN,Chisago
2014,5574,East Central Energy,MN,Isanti
2014,5574,East Central Energy,MN,Kanabec
2014,5574,East Central Energy,MN,Mille Lacs
2014,5574,East Central Energy,MN,Morrison
2014,5574,East Central Energy,MN,Pine
2014,5574,East Central Energy,MN,Sherburne
2014,5574,East Central Energy,MN,Washington
2014,5574,East Central Energy,WI,Burnett
2014,5574,East Central Energy,WI,Douglas
2014,5574,East Central Energy,WI,Washburn
2014,5575,City of East Grand Forks - (MN),MN,Polk
2014,5578,East Mississippi Elec Pwr Assn,MS,Attala
2014,5578,East Mississippi Elec Pwr Assn,MS,Clarke
2014,5578,East Mississippi Elec Pwr Assn,MS,Jasper
2014,5578,East Mississippi Elec Pwr Assn,MS,Kemper
2014,5578,East Mississippi Elec Pwr Assn,MS,Lauderdale
2014,5578,East Mississippi Elec Pwr Assn,MS,Neshoba
2014,5578,East Mississippi Elec Pwr Assn,MS,Newton
2014,5578,East Mississippi Elec Pwr Assn,MS,Noxubee
2014,5578,East Mississippi Elec Pwr Assn,MS,Wayne
2014,5578,East Mississippi Elec Pwr Assn,MS,Winston
2014,5580,"East Kentucky Power Coop, Inc",KY,Adair
